Region,Maker,Model,Model year,Supplier
Americas,Chrysler,300 (Canada),2022,"ZF Transmissions Gray Court, LLC"
Europe,Citroen,C5 Aircross Plug-in Hybrid (France),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
China,Dongfeng Peugeot Citroen,Peugeot 408 (FF) (China),2022,"Tianjin Aisin Automatic Transmission Co., Ltd.¡]Formerly Tianjin AW Automatic Transmission Co., Ltd.¡^"
Europe,DS Automobiles,DS DS 7 (France),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
China,FAW-Volkswagen,Volkswagen ID.6 CROZZ (4WD) (China),2022,"GF Casting Solutions Kunshan Co., Ltd."
China,FAW-Volkswagen,Volkswagen ID.6 CROZZ (RR) (China),2022,"GF Casting Solutions Kunshan Co., Ltd."
Americas,Ford,E-Series (USA),2022,"American Axle & Manufacturing Holdings, Inc."
Americas,Ford,F-150 Lightning (USA),2022,Gibbs Die Casting Corporation
Americas,Ford,F-Series (USA),2022,"American Axle & Manufacturing Holdings, Inc."
ASEAN?India?Korea,Ford,Focus (Taiwan),2022,Endurance Technologies Ltd.
China,GAC Motor,Trumpchi GS3 POWER (FF) (China),2022,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2022,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS4 PLUS (FF) (China),2022,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS4 PLUS (FF) (China),2022,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS8 (4WD) (China),2022,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS8 (FF) (China),2022,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS8 (FF) (China),2022,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi M8 (FF) (China),2022,"GAC Aisin Automatic Transmission Co., Ltd."
China,Geely,Xingyue S (4WD) (China),2022,"Aisin (China) Investment Co., Ltd."
Americas,GM,GMC Sierra 2500 (USA),2022,Allison Transmission Inc.
China,Haima,8S (China),2022,"Harbin Dongan Auto Engine Co., Ltd."
ASEAN?India?Korea,Honda,Accord (Thailand),2022,"FCC (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,BR-V (Thailand),2022,"FCC (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,City (Thailand),2022,"FCC (Thailand) Co., Ltd."
Japan,Honda,Civic,2022,"F.C.C. Co., Ltd."
ASEAN?India?Korea,Honda,Civic (Thailand),2022,"FCC (Thailand) Co., Ltd."
Japan,Honda,CR-V,2022,"F.C.C. Co., Ltd."
ASEAN?India?Korea,Honda,CR-V (Thailand),2022,"FCC (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,HR-V (Thailand),2022,"FCC (Thailand) Co., Ltd."
Americas,Honda,Pilot (USA),2022,ZF Friedrichshafen AG
ASEAN?India?Korea,Hyundai,Avante (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Genesis G70 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Genesis G80 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Genesis G90 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Grandeur (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Grandeur (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,i20 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Mighty (Korea),2022,Allison Transmission Inc.
ASEAN?India?Korea,Hyundai,Palisade (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Porter (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
Americas,Hyundai,Santa Fe (USA),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
Americas,Hyundai,Santa Fe (USA),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Sonata (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Sonata (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Starex (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
Europe,Hyundai,Tucson (Czech Republic),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Universe (Korea),2022,ZF Friedrichshafen AG
ASEAN?India?Korea,Hyundai,Venue (India),2022,Endurance Technologies Ltd.
Europe,INEOS,Grenadier (France),2022,ZF Friedrichshafen AG
Japan,Isuzu,Como,2022,JATCO Ltd.
Americas,Isuzu,FTR (USA),2022,Allison Transmission Inc.
Americas,Isuzu,FVR (USA),2022,Allison Transmission Inc.
China,JAC,Refine M4 (FR) (China),2022,"Ningbo Shuanglin Auto Parts Co., Ltd."
Europe,Jaguar Land Rover,Land Rover Defender 110 (Slovakia),2022,ZF Friedrichshafen AG
Europe,Jaguar Land Rover,Land Rover Defender 130 (Slovakia),2022,ZF Friedrichshafen AG
Europe,Jaguar Land Rover,Land Rover Defender 90 (Slovakia),2022,ZF Friedrichshafen AG
Europe,Jaguar Land Rover,Land Rover Range Rover Sport (UK),2022,ZF Friedrichshafen AG
ASEAN?India?Korea,JBM Auto,JBM CITYLIFE (India),2022,Allison Transmission India Pvt. Ltd.
Americas,Jeep,Compass (Mexico),2022,"Aisin Drivetrain, Inc."
Americas,Jeep,Compass (Mexico),2022,"MacLean-Fogg Component Solutions, LLC"
Americas,Jeep,Gladiator (USA),2022,ZF Friedrichshafen AG
Americas,Jeep,Grand Cherokee 4xe (USA),2022,ZF Friedrichshafen AG
Americas,Jeep,Wrangler (USA),2022,ZF Friedrichshafen AG
ASEAN?India?Korea,Kia,Bongo (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Carnival (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Granbird (Korea),2022,ZF Friedrichshafen AG
ASEAN?India?Korea,Kia,K3 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,K5 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,K5 Hybrid (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,K5 Hybrid (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,K7 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,K7 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,K9 (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Mohave (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
Americas,Kia,Pride (Mexico),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Sonet (India),2022,Endurance Technologies Ltd.
ASEAN?India?Korea,Kia,Sorento (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Sorento (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Soul (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Sportage (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Stinger (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Kia,Stonic (Korea),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
Americas,Kia,Telluride (USA),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Scorpio-N (India),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Mazda,CX-3,2022,"Hiroshima Seimitsu Kogyo Co., Ltd."
ASEAN?India?Korea,Mazda,CX-3 (Thailand),2022,Hirosei (Thailand) Ltd.
Japan,Mazda,CX-30,2022,"Hiroshima Seimitsu Kogyo Co., Ltd."
ASEAN?India?Korea,Mazda,CX-30 (Thailand),2022,Hirosei (Thailand) Ltd.
Japan,Mazda,CX-60,2022,Mazda
Japan,Mazda,CX-60 Hybrid,2022,Mazda
Japan,Mazda,CX-60 PHEV,2022,Mazda
Japan,Mazda,Mazda2,2022,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Mazda2,2022,Ondo Corporation (Formerly Ondo Kosakusho)
ASEAN?India?Korea,Mazda,Mazda2 Hatchback (Thailand),2022,Hirosei (Thailand) Ltd.
ASEAN?India?Korea,Mazda,Mazda2 Hatchback (Thailand),2022,"Ondo Shinsho (Thailand) Co., Ltd."
ASEAN?India?Korea,Mazda,Mazda2 Sedan (Thailand),2022,Hirosei (Thailand) Ltd.
ASEAN?India?Korea,Mazda,Mazda2 Sedan (Thailand),2022,"Ondo Shinsho (Thailand) Co., Ltd."
Japan,Mazda,Mazda3 Fastback,2022,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Mazda3 Fastback,2022,Ondo Corporation (Formerly Ondo Kosakusho)
ASEAN?India?Korea,Mazda,Mazda3 Fastback (Thailand),2022,Hirosei (Thailand) Ltd.
ASEAN?India?Korea,Mazda,Mazda3 Fastback (Thailand),2022,"Ondo Shinsho (Thailand) Co., Ltd."
Japan,Mazda,Mazda3 Sedan,2022,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Mazda3 Sedan,2022,Ondo Corporation (Formerly Ondo Kosakusho)
ASEAN?India?Korea,Mazda,Mazda3 Sedan (Thailand),2022,Hirosei (Thailand) Ltd.
ASEAN?India?Korea,Mazda,Mazda3 Sedan (Thailand),2022,"Ondo Shinsho (Thailand) Co., Ltd."
Japan,Mazda,Roadster,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Mazda,Roadster RF,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
ASEAN?India?Korea,Mercedes-Benz,C-Class (India),2022,Endurance Technologies Ltd.
Europe,Mercedes-Benz,GLC (Germany),2022,Vibracoustic SE
ASEAN?India?Korea,Mercedes-Benz,S-Class (India),2022,Endurance Technologies Ltd.
Japan,Mitsubishi,Eclipse Cross,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
ASEAN?India?Korea,Mitsubishi,Outlander PHEV (Thailand),2022,"GKN Driveline (Thailand) Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Pajero Sport (Thailand),2022,"AISIN Autoparts (Thailand) Co., Ltd. (Formerly Aisin AI (Thailand) Co., Ltd.)"
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2022,"AISIN Autoparts (Thailand) Co., Ltd. (Formerly Aisin AI (Thailand) Co., Ltd.)"
Japan,Nissan,AD,2022,JATCO Ltd.
Japan,Nissan,Armada,2022,JATCO Ltd.
Japan,Nissan,Caravan Microbus,2022,JATCO Ltd.
Japan,Nissan,Caravan Van,2022,JATCO Ltd.
Japan,Nissan,Caravan Wagon,2022,JATCO Ltd.
Japan,Nissan,Cima Hybrid,2022,JATCO Ltd.
Japan,Nissan,Fairlady Z,2022,JATCO Ltd.
Japan,Nissan,Fairlady Z,2022,"Jatco USA, Inc."
Americas,Nissan,Frontier (USA),2022,"Jatco USA, Inc."
Japan,Nissan,Fuga,2022,JATCO Ltd.
Japan,Nissan,Fuga Hybrid,2022,JATCO Ltd.
Japan,Nissan,NV200 Vanette Van,2022,JATCO Ltd.
Americas,Nissan,Pathfinder (USA),2022,Mubea Inc.
Americas,Nissan,Pathfinder (USA),2022,ZF Friedrichshafen AG
Japan,Nissan,Patrol,2022,JATCO Ltd.
Japan,Nissan,Patrol Pickup,2022,JATCO Ltd.
Japan,Nissan,Patrol Safari,2022,JATCO Ltd.
Americas,Nissan,Infiniti QX60 (USA),2022,ZF Friedrichshafen AG
Japan,Nissan,Infiniti QX80,2022,JATCO Ltd.
Japan,Nissan,Skyline 400R,2022,JATCO Ltd.
Japan,Nissan,Skyline GT,2022,JATCO Ltd.
Japan,Nissan,Skyline GT HYBRID,2022,JATCO Ltd.
Americas,Nissan,Titan (USA),2022,"Jatco USA, Inc."
Europe,Opel,Astra Plug-in-Hybrid (Germany),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Peugeot,3008 Hybrid (France),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Peugeot,508 (France),2022,ARaymond France SAS
Europe,Peugeot,508 SW Hybrid (France),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Americas,Ram Trucks,Ram 1500 (USA),2022,"ZF Transmissions Gray Court, LLC"
Americas,Ram Trucks,Ram 1500 (USA),2022,"ZF Transmissions Gray Court, LLC"
Americas,Ram Trucks,Ram 1500 (USA),2022,"ZF Transmissions Gray Court, LLC"
Americas,Ram Trucks,Ram 1500 (USA),2022,"ZF Transmissions Gray Court, LLC"
Americas,Ram Trucks,Ram 2500 (Mexico),2022,Chrysler
Americas,Ram Trucks,Ram 2500 (Mexico),2022,"ZF Transmissions Gray Court, LLC"
Americas,Ram Trucks,Ram 3500 (Mexico),2022,"Aisin Drivetrain, Inc."
Americas,Ram Trucks,Ram 3500 (Mexico),2022,Chrysler
Americas,Ram Trucks,Ram 3500 (Mexico),2022,"ZF Transmissions Gray Court, LLC"
ASEAN?India?Korea,Renault,Arkana E-TECH Hybrid (Korea),2022,Renault - Sevilla Plant
Europe,Renault,Captur E-TECH Plug-in Hybrid (Spain),2022,Renault - Sevilla Plant
Europe,Renault,Clio E-TECH Hybrid (Turkiye),2022,Renault - Sevilla Plant
Europe,Renault,Megane E-TECH Plug-in Hybrid (Spain),2022,Renault - Sevilla Plant
Europe,Rolls-Royce,Cullinan (UK),2022,ZF Friedrichshafen AG
Europe,Rolls-Royce,Ghost (UK),2022,ZF Friedrichshafen AG
Europe,Rolls-Royce,Ghost Extended (UK),2022,ZF Friedrichshafen AG
Europe,Rolls-Royce,Phantom (UK),2022,ZF Friedrichshafen AG
Europe,Rolls-Royce,Phantom Extended (UK),2022,ZF Friedrichshafen AG
China,SAIC Passenger Vehicle,Roewe RX5 MAX (FF) (China),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
China,SAIC Volkswagen,Volkswagen ID.6 X (4WD) (China),2022,"GF Casting Solutions Kunshan Co., Ltd."
China,SAIC Volkswagen,Volkswagen ID.6 X (RR) (China),2022,"GF Casting Solutions Kunshan Co., Ltd."
China,SINOTRUK,VGV VX7 (FF) (China),2022,"Shengrui Transmission Co., Ltd."
China,Soueast,DX7 (FF) (China),2022,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
Japan,Subaru,BRZ,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
China,Tesla China,Tesla Model 3 (RR) (China),2022,"Ningbo Xusheng Group Co., Ltd. (Formerly Ningbo Xusheng Auto Technology Co., Ltd.)"
China,Tesla China,Tesla Model Y (4WD) (China),2022,"Ningbo Xusheng Group Co., Ltd. (Formerly Ningbo Xusheng Auto Technology Co., Ltd.)"
Japan,Toyota,Alphard,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Americas,Toyota,Camry (USA),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Crown Crossover RS,2022,BluE Nexus Corporation
ASEAN?India?Korea,Toyota,Fortuner (Thailand),2022,"AISIN Autoparts (Thailand) Co., Ltd. (Formerly Aisin AI (Thailand) Co., Ltd.)"
ASEAN?India?Korea,Toyota,Fortuner (Thailand),2022,"Aisin Powertrain (Thailand) Co., Ltd. (Formerly AW (Thailand) Co., Ltd.)"
Japan,Toyota,GR86,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Harrier Hybrid,2022,"Kyushu Yanagawa Seiki Co., Ltd."
ASEAN?India?Korea,Toyota,Hilux Revo (Thailand),2022,"AISIN Autoparts (Thailand) Co., Ltd. (Formerly Aisin AI (Thailand) Co., Ltd.)"
Japan,Toyota,Land Cruiser,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Lexus LC500,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Lexus LC500 Convertible,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Lexus LC500h,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Lexus LM350,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Lexus LS500,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Lexus LX500d,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Lexus LX600,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Lexus RX450h+,2022,BluE Nexus Corporation
Japan,Toyota,Lexus RX500h,2022,BluE Nexus Corporation
Americas,Toyota,Sequoia (USA),2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Toyota,Supra (Austria),2022,ZF Friedrichshafen AG
Americas,Toyota,Tundra (USA),2022,Gibbs Die Casting Corporation
Americas,Toyota,Tundra (USA),2022,"Ryobi Die Casting (USA), Inc."
Americas,Toyota,Tundra i-FORCE MAX (USA),2022,Aisin World Corp. of America Inc.
Japan,Toyota,Vellfire,2022,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Volkswagen,ID. Buzz (Germany),2022,Georg Fischer AG
Europe,Volkswagen,ID. Buzz Cargo (Germany),2022,Georg Fischer AG
Europe,Volkswagen,ID.4 (Germany),2022,Georg Fischer AG
Europe,Volkswagen,ID.4 GTX (Germany),2022,Georg Fischer AG
Europe,Volkswagen,ID.5 (Germany),2022,Georg Fischer AG
Europe,Volkswagen,ID.5 GTX (Germany),2022,Georg Fischer AG
Europe,Alfa Romeo,Giulia (Italy),2021,ZF Friedrichshafen AG
Europe,Alfa Romeo,Stelvio (Italy),2021,ZF Friedrichshafen AG
Europe,Aston Martin,DB11 (UK),2021,ZF Friedrichshafen AG
Europe,Aston Martin,DB11 Volante (UK),2021,ZF Friedrichshafen AG
Europe,Aston Martin,DBS (UK),2021,ZF Friedrichshafen AG
Europe,Aston Martin,DBS Volante (UK),2021,ZF Friedrichshafen AG
Europe,Aston Martin,V12 Speedster (UK),2021,ZF Friedrichshafen AG
Europe,Aston Martin,Vantage (UK),2021,ZF Friedrichshafen AG
Europe,Aston Martin,Vantage Roadster (UK),2021,ZF Friedrichshafen AG
Europe,Audi,e-tron GT (Germany),2021,Standard-Metallwerke GmbH
Europe,Audi,Q7 (Slovakia),2021,ZF Friedrichshafen AG
Europe,Aurus,Senat (Russia),2021,KATE LLC
Europe,Bentley,Bentayga (UK),2021,ZF Friedrichshafen AG
Europe,BMW,1 Series (Germany),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,BMW,2 Series Gran Coupe (Germany),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,BMW,3 Series (Germany),2021,ZF Friedrichshafen AG
ASEAN?India?Korea,BMW,3 Series (Malaysia),2021,ZF Friedrichshafen AG
Europe,BMW,3 Series Touring (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,4 Series Cabriolet (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,4 Series Coupe (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,4 Series Gran Coupe (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,5 Series (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,5 Series Touring (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,6 Series Gran Turismo (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,7 Series (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,8 Series Cabriolet (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,8 Series Coupe (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,8 Series Gran Coupe (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,M3 Competition (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,M4 Coupe Competition (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,M5 (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,M8 Cabriolet Competition (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,M8 Coupe Competition (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,M8 Gran Coupe Competition (Germany),2021,ZF Friedrichshafen AG
Europe,BMW,X1 (Germany),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,BMW,X2 (Germany),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Americas,BMW,X3 (USA),2021,ZF Friedrichshafen AG
ASEAN?India?Korea,BMW,X4 (Malaysia),2021,ZF Friedrichshafen AG
Americas,BMW,X4 (USA),2021,ZF Friedrichshafen AG
Americas,BMW,X5 (USA),2021,ZF Friedrichshafen AG
Americas,BMW,X6 (USA),2021,ZF Friedrichshafen AG
ASEAN?India?Korea,BMW,X7 (Malaysia),2021,ZF Friedrichshafen AG
Americas,BMW,X7 (USA),2021,ZF Friedrichshafen AG
Europe,BMW,Z4 (Austria),2021,ZF Friedrichshafen AG
China,Changan,UNI-K (FF) (China),2021,"Aisin (China) Investment Co., Ltd."
China,Changan,UNI-T (FF) (China),2021,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Chery Jaguar Land Rover,Jaguar XFL (FR) (China),2021,ZF Friedrichshafen AG
Americas,Chrysler,300 (Canada),2021,ZF Friedrichshafen AG
Americas,Chrysler,300 (Canada),2021,"ZF Transmissions Gray Court, LLC"
Americas,Chrysler,300 (Canada),2021,"ZF Transmissions Gray Court, LLC"
Europe,Citroen,Berlingo (Spain),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Citroen,C3 (Slovakia),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Citroen,C5 Aircross Plug-in Hybrid (France),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Citroen,C5 X (France),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Daimler,Mercedes-Benz S-Class (Germany),2021,Star Assembly SRL
Americas,Dodge,Challenger (Canada),2021,ZF Friedrichshafen AG
Americas,Dodge,Charger (Canada),2021,ZF Friedrichshafen AG
Americas,Dodge,Durango (USA),2021,ZF Friedrichshafen AG
China,Dongfeng Passenger Vehicle,Aeolus AX7 PRO (FF) (China),2021,"Shiyan Tenneco Engine Components Co., Ltd. (Formerly Federal-Mogul Dong Feng (Shiyan) Engine Components Co., Ltd.)"
China,Dongfeng Peugeot Citroen,Peugeot 4008 (FF) (China),2021,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Dongfeng Peugeot Citroen,Peugeot 5008 (FF) (China),2021,"Aisin Suzhou Co., Ltd. (Formerly AW Suzhou Co., Ltd.)"
China,Dongfeng Peugeot Citroen,Peugeot 508L PHEV (China),2021,"Aisin (China) Investment Co., Ltd."
China,Dongfeng Yueda Kia,Kia KX1 (FF) (China),2021,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
Europe,DS Automobiles,DS DS 3 Crossback (France),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,DS Automobiles,DS DS 7 Crossback (France),2021,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
China,FAW-Volkswagen,Volkswagen ID.6 CROZZ (4WD) (China),2021,"GF Casting Solutions Kunshan Co., Ltd."
China,FAW-Volkswagen,Volkswagen ID.6 CROZZ (RR) (China),2021,"GF Casting Solutions Kunshan Co., Ltd."
Americas,Fiat,Pulse (Brazil),2021,Nemak Aluminio do Brasil Ltda.
Americas,Ford,Lincoln Aviator (USA),2021,"MacLean-Fogg Component Solutions, LLC"
Americas,Ford,Lincoln Aviator (USA),2021,"Nemak, S.A.B. de C.V."
Americas,Ford,Lincoln Aviator (USA),2021,"Ryobi Die Casting (USA), Inc."
Americas,Ford,Bronco Sport (Mexico),2021,"MacLean-Fogg Component Solutions, LLC"
China,GAC Motor,Trumpchi GS4 PLUS (FF) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS8 (4WD) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
China,GAC Motor,Trumpchi GS8 (FF) (China),2021,"GAC Aisin Automatic Transmission Co., Ltd."
China,Geely,LYNK & CO 02 (FF) (China),2021,"Aisin (China) Investment Co., Ltd."
Americas,GM,Cadillac CT4-V Blackwing (USA),2021,GM
Americas,GM,Cadillac CT5 (USA),2021,GM
Americas,GM,Cadillac CT5-V Blackwing (USA),2021,GM
Americas,GM,Cadillac Escalade (USA),2021,GM
Americas,GM,Chevrolet Tracker (Brazil),2021,Nemak Aluminio do Brasil Ltda.
Americas,GM,GMC Yukon (USA),2021,GM
China,Great Wall,Tank 300 (4WD) (China),2021,"ZF Transmissions Shanghai Co., Ltd."
Japan,Hino,700 Series,2021,"Allison Transmission Japan Co., Ltd."
Japan,Hino,Rainbow,2021,"Allison Transmission Japan Co., Ltd."
Americas,Honda,Passport (USA),2021,ZF Friedrichshafen AG
Americas,Honda,Ridgeline (USA),2021,ZF Friedrichshafen AG
ASEAN?India?Korea,Hyundai,Avante (Korea),2021,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
ASEAN?India?Korea,Hyundai,Avante (Korea),2021,"Hyundai Transys Inc. - Jigok Plant (Formerly Hyundai Powertech Co., Ltd.)"
